entry_date,exit_date,held,exit_reason,entry_spy,exit_spy,pnl_pct,policy
2020-07-21,2021-01-27,190,S2_VIX_PANIC,300.077392578125,348.551025390625,40.12911429093337,S2_VIX_PANIC
2020-08-04,2021-02-01,181,S2_VIX_PANIC,304.73992919921875,350.2452697753906,32.652362687058314,S2_VIX_PANIC
2020-09-18,2021-05-12,236,S2_VIX_PANIC,306.5067138671875,378.64605712890625,47.39872224343368,S2_VIX_PANIC
2020-10-05,2021-05-12,219,S2_VIX_PANIC,314.95166015625,378.64605712890625,35.3571488575671,S2_VIX_PANIC
2020-11-05,2021-05-12,188,S2_VIX_PANIC,324.6663513183594,378.64605712890625,35.583691025321535,S2_VIX_PANIC
2020-11-24,2021-07-19,237,S2_VIX_PANIC,336.69854736328125,398.2133483886719,42.845875648934374,S2_VIX_PANIC
2020-12-08,2021-07-19,223,S2_VIX_PANIC,343.14111328125,398.2133483886719,36.26757115447107,S2_VIX_PANIC
2020-12-22,2021-07-19,209,S2_VIX_PANIC,341.876220703125,398.2133483886719,28.86824687892595,S2_VIX_PANIC
2021-01-07,2021-07-19,193,S2_VIX_PANIC,352.9170227050781,398.2133483886719,21.088686959530037,S2_VIX_PANIC
2021-01-21,2021-08-19,210,S2_VIX_PANIC,357.70196533203125,412.1657104492187,28.89598663541416,S2_VIX_PANIC
2021-02-04,2021-08-19,196,S2_VIX_PANIC,359.517333984375,412.1657104492187,22.546786742980967,S2_VIX_PANIC
2021-02-26,2021-09-20,206,S2_VIX_PANIC,354.09002685546875,408.01519775390625,19.054573824408113,S2_VIX_PANIC
2021-03-12,2021-09-20,192,S2_VIX_PANIC,366.8438720703125,408.01519775390625,14.454959838631003,S2_VIX_PANIC
2021-03-26,2021-11-26,245,S2_VIX_PANIC,369.838623046875,431.4503173828125,51.00195744326121,S2_VIX_PANIC
2021-04-26,2021-11-26,214,S2_VIX_PANIC,390.04058837890625,431.4503173828125,33.146831719603775,S2_VIX_PANIC
2021-05-10,2021-11-26,200,S2_VIX_PANIC,390.3488464355469,431.4503173828125,32.741221877726865,S2_VIX_PANIC
2021-05-24,2021-11-26,186,S2_VIX_PANIC,391.4975891113281,431.4503173828125,31.748686547689474,S2_VIX_PANIC
2021-06-07,2022-01-20,227,S2_VIX_PANIC,394.31829833984375,421.43853759765625,14.35267966217789,S2_VIX_PANIC
2021-06-21,2022-01-20,213,S2_VIX_PANIC,394.3620300292969,421.43853759765625,15.52771750874656,S2_VIX_PANIC
2021-07-07,2022-01-20,197,S2_VIX_PANIC,407.1057739257813,421.43853759765625,6.27390022888879,S2_VIX_PANIC
2021-07-21,2022-01-20,183,S2_VIX_PANIC,407.1900329589844,421.43853759765625,3.705596471925674,S2_VIX_PANIC
2021-08-04,2022-02-24,204,S2_VIX_PANIC,411.3411865234375,404.0338745117187,-14.236249219519696,S2_VIX_PANIC
2021-08-18,2022-02-24,190,S2_VIX_PANIC,411.5285949707031,404.0338745117187,-15.906506644046454,S2_VIX_PANIC
2021-09-01,2022-03-07,187,S2_VIX_PANIC,423.35400390625,395.6664123535156,-13.568487527408518,S2_VIX_PANIC
2021-09-15,2022-04-26,223,S2_VIX_PANIC,419.6808471679687,393.7444458007813,-22.642863897340757,S2_VIX_PANIC
2021-09-29,2022-04-26,209,S2_VIX_PANIC,408.4006042480469,393.7444458007813,-16.36778431067064,S2_VIX_PANIC
2021-10-18,2022-04-26,190,S2_VIX_PANIC,420.3768005371094,393.7444458007813,-18.447749758233584,S2_VIX_PANIC
2021-11-18,2022-06-13,207,S2_VIX_PANIC,441.5652160644531,354.8526611328125,-55.72898393460688,S2_VIX_PANIC
2021-12-03,2022-06-13,192,S2_VIX_PANIC,426.2332153320313,354.8526611328125,-55.7086322293573,S2_VIX_PANIC
2021-12-17,2022-06-16,181,S2_VIX_PANIC,433.815185546875,346.9512634277344,-58.719045128561255,S2_VIX_PANIC
2021-12-31,2022-09-26,269,S2_VIX_PANIC,448.05023193359375,347.6483459472656,-70.59310053218321,S2_VIX_PANIC
2022-01-18,2022-09-26,251,S2_VIX_PANIC,430.6266479492187,347.6483459472656,-64.47652242117296,S2_VIX_PANIC
2022-02-01,2022-09-26,237,S2_VIX_PANIC,427.287353515625,347.6483459472656,-61.3023557502977,S2_VIX_PANIC
2022-03-24,2022-09-26,186,S2_VIX_PANIC,426.2867736816406,347.6483459472656,-58.97660777459816,S2_VIX_PANIC
2023-01-13,2024-05-28,501,Max hold,382.0209655761719,517.2222900390625,117.56530148978376,S2_VIX_PANIC
2023-01-30,2024-06-13,500,Max hold,384.0245361328125,529.56201171875,135.84155176571866,S2_VIX_PANIC
2023-02-13,2024-06-27,500,Max hold,395.75836181640625,535.109619140625,115.35198446537322,S2_VIX_PANIC
2023-02-27,2024-07-11,500,Max hold,381.2828063964844,545.0114135742188,160.34625836793595,S2_VIX_PANIC
2023-03-21,2024-08-02,500,Max hold,383.87347412109375,521.917236328125,109.69300100021498,S2_VIX_PANIC
2023-04-05,2024-08-02,485,S2_VIX_PANIC,392.23590087890625,521.917236328125,103.56236219417869,S2_VIX_PANIC
2023-04-21,2024-08-02,469,S2_VIX_PANIC,396.6625061035156,521.917236328125,100.1295386960222,S2_VIX_PANIC
2023-05-05,2024-08-02,455,S2_VIX_PANIC,397.0763244628906,521.917236328125,97.3636574556884,S2_VIX_PANIC
2023-05-19,2024-08-02,441,S2_VIX_PANIC,402.8405151367187,521.917236328125,92.68368874786589,S2_VIX_PANIC
2023-06-02,2024-08-02,427,S2_VIX_PANIC,411.7899169921875,521.917236328125,93.40517719135526,S2_VIX_PANIC
2023-06-23,2024-08-02,406,S2_VIX_PANIC,418.4291076660156,521.917236328125,91.2586423399447,S2_VIX_PANIC
2023-07-07,2024-08-02,392,S2_VIX_PANIC,423.5868835449219,521.917236328125,86.09537508652593,S2_VIX_PANIC
2023-07-25,2024-08-02,374,S2_VIX_PANIC,439.9006652832031,521.917236328125,67.6113819763666,S2_VIX_PANIC
2023-08-10,2024-08-02,358,S2_VIX_PANIC,430.6957702636719,521.917236328125,74.43502754165229,S2_VIX_PANIC
2023-08-29,2024-08-02,339,S2_VIX_PANIC,433.8349304199219,521.917236328125,78.76027383531375,S2_VIX_PANIC
2023-11-03,2024-08-02,273,S2_VIX_PANIC,421.3395690917969,521.917236328125,100.81834597634685,S2_VIX_PANIC
2023-12-06,2024-08-02,240,S2_VIX_PANIC,440.7931823730469,521.917236328125,81.36914361550298,S2_VIX_PANIC
2024-01-03,2024-08-02,212,S2_VIX_PANIC,456.2345581054687,521.917236328125,62.678787359912604,S2_VIX_PANIC
2024-01-17,2024-08-02,198,S2_VIX_PANIC,459.6408386230469,521.917236328125,61.29529408605602,S2_VIX_PANIC
2024-01-31,2024-08-02,184,S2_VIX_PANIC,469.94720458984375,521.917236328125,51.052017717755284,S2_VIX_PANIC
2024-02-14,2024-09-06,205,S2_VIX_PANIC,485.2170104980469,529.2235717773438,37.58808306343124,S2_VIX_PANIC
2024-02-28,2024-09-06,191,S2_VIX_PANIC,492.7010192871094,529.2235717773438,33.856173870992926,S2_VIX_PANIC
2024-03-13,2024-12-18,280,S2_VIX_PANIC,502.1509704589844,575.9583740234375,66.32034448686515,S2_VIX_PANIC
2024-03-27,2024-12-18,266,S2_VIX_PANIC,510.7401123046875,575.9583740234375,60.33903312398598,S2_VIX_PANIC
2024-04-10,2024-12-18,252,S2_VIX_PANIC,501.9051208496094,575.9583740234375,64.01444481287982,S2_VIX_PANIC
2024-05-03,2024-12-18,229,S2_VIX_PANIC,499.1423950195313,575.9583740234375,79.19732330648964,S2_VIX_PANIC
2024-05-30,2024-12-18,202,S2_VIX_PANIC,510.1935119628906,575.9583740234375,67.5000012772126,S2_VIX_PANIC
2024-06-13,2024-12-18,188,S2_VIX_PANIC,529.56201171875,575.9583740234375,51.21952951759825,S2_VIX_PANIC
2024-07-03,2025-04-03,274,S2_VIX_PANIC,540.0948486328125,530.6173095703125,-3.660848554358732,S2_VIX_PANIC
2024-07-17,2025-04-03,260,S2_VIX_PANIC,545.4619140625,530.6173095703125,-10.287058165038145,S2_VIX_PANIC
2024-07-31,2025-04-03,246,S2_VIX_PANIC,539.458251953125,530.6173095703125,-5.933364259078262,S2_VIX_PANIC
2024-08-14,2025-04-03,232,S2_VIX_PANIC,532.5436401367188,530.6173095703125,-2.7821118788292076,S2_VIX_PANIC
2024-09-03,2025-04-03,212,S2_VIX_PANIC,540.7020263671875,530.6173095703125,-15.03333855774521,S2_VIX_PANIC
2024-09-17,2025-04-03,198,S2_VIX_PANIC,551.465576171875,530.6173095703125,-18.196516651819653,S2_VIX_PANIC
2024-10-03,2025-04-03,182,S2_VIX_PANIC,557.8234252929688,530.6173095703125,-23.993967606794612,S2_VIX_PANIC
2024-10-17,2025-10-16,364,S2_VIX_PANIC,572.0975341796875,656.8995971679688,40.409403926242334,S2_VIX_PANIC
2024-10-31,2025-10-16,350,S2_VIX_PANIC,558.6289672851562,656.8995971679688,47.42477191196347,S2_VIX_PANIC
2024-11-14,2025-10-16,336,S2_VIX_PANIC,582.9039306640625,656.8995971679688,43.015789420175004,S2_VIX_PANIC
2024-11-29,2025-10-16,321,S2_VIX_PANIC,591.94189453125,656.8995971679688,37.94036431186054,S2_VIX_PANIC
2024-12-13,2025-10-16,307,S2_VIX_PANIC,593.57275390625,656.8995971679688,32.058011265917294,S2_VIX_PANIC
2024-12-27,2025-10-16,293,S2_VIX_PANIC,586.5021362304688,656.8995971679688,37.57658093345498,S2_VIX_PANIC
2025-01-17,2025-10-16,272,S2_VIX_PANIC,589.0353393554688,656.8995971679688,37.848411122361775,S2_VIX_PANIC
2025-02-03,2025-10-16,255,S2_VIX_PANIC,589.2225341796875,656.8995971679688,37.649365648342176,S2_VIX_PANIC
2025-02-18,2025-10-16,240,S2_VIX_PANIC,602.7463989257812,656.8995971679688,31.324053167714816,S2_VIX_PANIC
2025-03-04,2025-10-16,226,S2_VIX_PANIC,568.6116333007812,656.8995971679688,48.21882239217366,S2_VIX_PANIC
2025-03-24,2025-10-16,206,S2_VIX_PANIC,567.5736083984375,656.8995971679688,65.76116569517137,S2_VIX_PANIC
2025-05-16,2025-11-18,186,S2_VIX_PANIC,587.465576171875,656.3427734375,38.537082116584,S2_VIX_PANIC
2025-06-03,2026-03-06,276,S2_VIX_PANIC,589.3341674804688,670.5487060546875,43.258927433638064,S2_VIX_PANIC
2025-06-24,2026-03-06,255,S2_VIX_PANIC,601.676513671875,670.5487060546875,37.35121717446403,S2_VIX_PANIC
2025-07-17,2026-03-06,232,S2_VIX_PANIC,622.7576293945312,670.5487060546875,24.085487806615205,S2_VIX_PANIC
2025-08-01,2026-03-06,217,S2_VIX_PANIC,616.4907836914062,670.5487060546875,27.451382127441505,S2_VIX_PANIC
2025-08-15,2026-03-06,203,S2_VIX_PANIC,638.0281372070312,670.5487060546875,18.948018572928845,S2_VIX_PANIC
2025-08-29,2026-03-06,189,S2_VIX_PANIC,639.6245727539062,670.5487060546875,18.706598439493735,S2_VIX_PANIC
2017-02-14,2018-02-08,359,S3_TREND_BREAK,201.7720642089844,226.7571563720703,73.10139598463314,S3_TREND_BREAK
2017-03-07,2018-02-08,338,S3_TREND_BREAK,204.62123107910156,226.7571563720703,60.661064425348954,S3_TREND_BREAK
2017-03-28,2018-02-08,317,S3_TREND_BREAK,204.0545959472656,226.7571563720703,72.77959383415671,S3_TREND_BREAK
2017-04-11,2018-02-08,303,S3_TREND_BREAK,203.8291778564453,226.7571563720703,71.89273220605303,S3_TREND_BREAK
2017-04-25,2018-02-08,289,S3_TREND_BREAK,206.85549926757812,226.7571563720703,74.89508375375384,S3_TREND_BREAK
2017-05-15,2018-02-08,269,S3_TREND_BREAK,208.3729705810547,226.7571563720703,69.43888068021742,S3_TREND_BREAK
2017-05-30,2018-02-08,254,S3_TREND_BREAK,209.4135284423828,226.7571563720703,68.07293673644077,S3_TREND_BREAK
2017-06-15,2018-02-08,238,S3_TREND_BREAK,211.38194274902344,226.7571563720703,64.85341930350961,S3_TREND_BREAK
2017-06-29,2018-02-08,224,S3_TREND_BREAK,210.3040313720703,226.7571563720703,71.85673665816607,S3_TREND_BREAK
2017-07-13,2018-02-08,210,S3_TREND_BREAK,212.97911071777344,226.7571563720703,70.54151843560122,S3_TREND_BREAK
2017-08-07,2018-02-08,185,S3_TREND_BREAK,215.9853515625,226.7571563720703,67.13688959740793,S3_TREND_BREAK
2017-08-22,2018-03-22,212,S3_TREND_BREAK,213.867919921875,233.00282287597656,46.72525682031577,S3_TREND_BREAK
2017-09-05,2018-03-22,198,S3_TREND_BREAK,214.40814208984375,233.00282287597656,39.5459182363741,S3_TREND_BREAK
2017-10-25,2018-10-11,351,S3_TREND_BREAK,223.55484008789065,242.6878967285156,31.99628624653875,S3_TREND_BREAK
2017-11-08,2018-10-11,337,S3_TREND_BREAK,226.8999786376953,242.6878967285156,22.55322309419074,S3_TREND_BREAK
2017-11-22,2018-10-11,323,S3_TREND_BREAK,227.46920776367188,242.6878967285156,24.832739560491877,S3_TREND_BREAK
2017-12-20,2018-10-11,295,S3_TREND_BREAK,235.0306396484375,242.6878967285156,11.936390266188598,S3_TREND_BREAK
2018-01-03,2018-10-11,281,S3_TREND_BREAK,238.0585021972656,242.6878967285156,6.660439067865405,S3_TREND_BREAK
2018-02-01,2018-10-11,252,S3_TREND_BREAK,247.83709716796875,242.6878967285156,-14.842439621875448,S3_TREND_BREAK
2018-02-15,2018-10-11,238,S3_TREND_BREAK,240.31166076660156,242.6878967285156,-11.600758777525003,S3_TREND_BREAK
2018-03-09,2018-10-11,216,S3_TREND_BREAK,245.45179748535156,242.6878967285156,-14.572049179567603,S3_TREND_BREAK
2018-03-23,2018-10-11,202,S3_TREND_BREAK,228.03643798828125,242.6878967285156,3.7773524886832206,S3_TREND_BREAK
2018-04-06,2018-10-11,188,S3_TREND_BREAK,229.51222229003903,242.6878967285156,6.446155846535806,S3_TREND_BREAK
2018-05-09,2018-11-05,180,S3_TREND_BREAK,238.15467834472656,243.7756500244141,-0.647116302438078,S3_TREND_BREAK
2018-05-29,2018-11-26,181,S3_TREND_BREAK,237.7305603027344,238.523681640625,-10.155258168124323,S3_TREND_BREAK
2018-06-12,2018-12-10,181,S3_TREND_BREAK,246.47906494140625,235.46522521972656,-22.537967171411143,S3_TREND_BREAK
2018-07-06,2019-01-02,180,S3_TREND_BREAK,244.47906494140625,224.38253784179688,-37.49288232616139,S3_TREND_BREAK
2018-07-27,2019-05-31,308,S3_TREND_BREAK,249.80514526367188,247.9727783203125,-27.431827010968103,S3_TREND_BREAK
2018-08-10,2019-05-31,294,S3_TREND_BREAK,251.3495178222656,247.9727783203125,-28.79074481362785,S3_TREND_BREAK
2018-08-24,2019-05-31,280,S3_TREND_BREAK,255.21083068847656,247.9727783203125,-33.49705100861852,S3_TREND_BREAK
2018-09-07,2019-05-31,266,S3_TREND_BREAK,255.29066467285156,247.9727783203125,-35.724655927579505,S3_TREND_BREAK
2018-09-21,2019-05-31,252,S3_TREND_BREAK,260.3608703613281,247.9727783203125,-38.29314658573536,S3_TREND_BREAK
2018-10-05,2019-05-31,238,S3_TREND_BREAK,256.6424865722656,247.9727783203125,-34.449493802418736,S3_TREND_BREAK
2018-11-07,2019-05-31,205,S3_TREND_BREAK,250.57025146484375,247.9727783203125,-24.98262121461018,S3_TREND_BREAK
2018-12-03,2019-06-03,182,S3_TREND_BREAK,249.0455017089844,247.34226989746097,-22.829472488763393,S3_TREND_BREAK
2019-02-22,2019-08-23,182,S3_TREND_BREAK,250.3563232421875,257.8509216308594,5.584447639140859,S3_TREND_BREAK
2019-03-11,2020-02-25,351,S3_TREND_BREAK,249.72848510742188,285.720703125,61.17504905723301,S3_TREND_BREAK
2019-03-26,2020-02-25,336,S3_TREND_BREAK,253.24281311035156,285.720703125,51.978603800883775,S3_TREND_BREAK
2019-04-09,2020-02-25,322,S3_TREND_BREAK,258.8188781738281,285.720703125,42.875015526308445,S3_TREND_BREAK
2019-04-26,2020-02-25,305,S3_TREND_BREAK,264.3140563964844,285.720703125,36.06010142702388,S3_TREND_BREAK
2019-05-10,2020-02-25,291,S3_TREND_BREAK,259.53057861328125,285.720703125,42.52602161420986,S3_TREND_BREAK
2019-06-07,2020-02-25,263,S3_TREND_BREAK,259.1250915527344,285.720703125,44.14784196078609,S3_TREND_BREAK
2019-07-01,2020-02-25,239,S3_TREND_BREAK,267.6362609863281,285.720703125,37.00697914569235,S3_TREND_BREAK
2019-07-15,2020-02-25,225,S3_TREND_BREAK,272.24383544921875,285.720703125,28.87797678727094,S3_TREND_BREAK
2019-07-29,2020-02-25,211,S3_TREND_BREAK,272.8865661621094,285.720703125,30.242562882187045,S3_TREND_BREAK
2019-08-12,2020-02-25,197,S3_TREND_BREAK,260.76568603515625,285.720703125,38.52188548717883,S3_TREND_BREAK
2019-08-29,2020-02-25,180,S3_TREND_BREAK,264.84814453125,285.720703125,32.73902889162132,S3_TREND_BREAK
2019-09-12,2020-03-10,180,S3_TREND_BREAK,272.7326354980469,263.5777282714844,47.19267027801942,S3_TREND_BREAK
2019-09-26,2020-03-24,180,S3_TREND_BREAK,270.0908203125,223.5135803222656,24.953222865478484,S3_TREND_BREAK
2019-10-11,2020-04-08,180,S3_TREND_BREAK,269.4360656738281,251.8997039794922,17.96598433576885,S3_TREND_BREAK
2019-10-25,2020-09-23,334,S3_TREND_BREAK,274.2739562988281,299.0816955566406,55.349850193643576,S3_TREND_BREAK
2019-12-02,2020-09-23,296,S3_TREND_BREAK,283.40435791015625,299.0816955566406,40.37784035166969,S3_TREND_BREAK
2019-12-16,2020-09-23,282,S3_TREND_BREAK,290.5521545410156,299.0816955566406,38.8085876792889,S3_TREND_BREAK
2020-01-09,2020-09-23,258,S3_TREND_BREAK,298.51483154296875,299.0816955566406,31.576309103224848,S3_TREND_BREAK
2020-01-27,2020-09-23,240,S3_TREND_BREAK,295.63616943359375,299.0816955566406,31.05229960897792,S3_TREND_BREAK
2020-02-10,2020-09-23,226,S3_TREND_BREAK,305.8531799316406,299.0816955566406,23.64607593248367,S3_TREND_BREAK
2020-02-25,2020-09-23,211,S3_TREND_BREAK,285.720703125,299.0816955566406,18.239012782948823,S3_TREND_BREAK
2020-06-26,2021-10-04,465,S3_TREND_BREAK,277.0321960449219,402.93902587890625,98.02387081597256,S3_TREND_BREAK
2020-07-21,2021-10-04,440,S3_TREND_BREAK,300.077392578125,402.93902587890625,75.95770840634177,S3_TREND_BREAK
2020-08-04,2021-10-04,426,S3_TREND_BREAK,304.73992919921875,402.93902587890625,67.54963984762232,S3_TREND_BREAK
2020-09-18,2021-10-04,381,S3_TREND_BREAK,306.5067138671875,402.93902587890625,63.804487189218705,S3_TREND_BREAK
2020-10-05,2021-10-04,364,S3_TREND_BREAK,314.95166015625,402.93902587890625,49.50864850358533,S3_TREND_BREAK
2020-11-05,2021-10-04,333,S3_TREND_BREAK,324.6663513183594,402.93902587890625,48.42162500470904,S3_TREND_BREAK
2020-11-24,2021-10-04,314,S3_TREND_BREAK,336.69854736328125,402.93902587890625,42.812891210928306,S3_TREND_BREAK
2020-12-08,2021-10-04,300,S3_TREND_BREAK,343.14111328125,402.93902587890625,36.01835946411668,S3_TREND_BREAK
2020-12-22,2021-10-04,286,S3_TREND_BREAK,341.876220703125,402.93902587890625,28.742626505191605,S3_TREND_BREAK
2021-01-07,2021-10-04,270,S3_TREND_BREAK,352.9170227050781,402.93902587890625,20.59359342560263,S3_TREND_BREAK
2021-01-21,2021-10-04,256,S3_TREND_BREAK,357.70196533203125,402.93902587890625,15.233900316898383,S3_TREND_BREAK
2021-02-04,2021-10-04,242,S3_TREND_BREAK,359.517333984375,402.93902587890625,9.582399443305354,S3_TREND_BREAK
2021-02-26,2021-10-04,220,S3_TREND_BREAK,354.09002685546875,402.93902587890625,10.703473138110734,S3_TREND_BREAK
2021-03-12,2021-10-04,206,S3_TREND_BREAK,366.8438720703125,402.93902587890625,5.785815450854114,S3_TREND_BREAK
2021-03-26,2021-10-04,192,S3_TREND_BREAK,369.838623046875,402.93902587890625,14.937858001585793,S3_TREND_BREAK
2021-04-26,2022-01-20,269,S3_TREND_BREAK,390.04058837890625,421.43853759765625,12.8135743075949,S3_TREND_BREAK
2021-05-10,2022-01-20,255,S3_TREND_BREAK,390.3488464355469,421.43853759765625,12.68304740615291,S3_TREND_BREAK
2021-05-24,2022-01-20,241,S3_TREND_BREAK,391.4975891113281,421.43853759765625,11.933285319592612,S3_TREND_BREAK
2021-06-07,2022-01-20,227,S3_TREND_BREAK,394.31829833984375,421.43853759765625,14.35267966217789,S3_TREND_BREAK
2021-06-21,2022-01-20,213,S3_TREND_BREAK,394.3620300292969,421.43853759765625,15.52771750874656,S3_TREND_BREAK
2021-07-07,2022-01-20,197,S3_TREND_BREAK,407.1057739257813,421.43853759765625,6.27390022888879,S3_TREND_BREAK
2021-07-21,2022-01-20,183,S3_TREND_BREAK,407.1900329589844,421.43853759765625,3.705596471925674,S3_TREND_BREAK
2021-08-04,2022-02-03,183,S3_TREND_BREAK,411.3411865234375,421.297119140625,-2.908174113547277,S3_TREND_BREAK
2021-08-18,2022-02-14,180,S3_TREND_BREAK,411.5285949707031,414.146484375,-7.820941644517088,S3_TREND_BREAK
2021-09-01,2022-02-28,180,S3_TREND_BREAK,423.35400390625,411.8919677734375,-12.470599305443558,S3_TREND_BREAK
2021-09-15,2022-03-14,180,S3_TREND_BREAK,419.6808471679687,393.37408447265625,-16.049172836759737,S3_TREND_BREAK
2021-09-29,2022-04-26,209,S3_TREND_BREAK,408.4006042480469,393.7444458007813,-16.36778431067064,S3_TREND_BREAK
2021-10-18,2022-04-26,190,S3_TREND_BREAK,420.3768005371094,393.7444458007813,-18.447749758233584,S3_TREND_BREAK
2021-11-18,2022-05-17,180,S3_TREND_BREAK,441.5652160644531,386.3825073242187,-44.0604381223115,S3_TREND_BREAK
2021-12-03,2022-06-01,180,S3_TREND_BREAK,426.2332153320313,387.5842895507813,-46.501720332488574,S3_TREND_BREAK
2021-12-17,2022-06-15,180,S3_TREND_BREAK,433.815185546875,358.8269958496094,-57.4054467293066,S3_TREND_BREAK
2021-12-31,2022-06-29,180,S3_TREND_BREAK,448.05023193359375,361.46044921875,-61.34402091294611,S3_TREND_BREAK
2022-01-18,2022-09-15,240,S3_TREND_BREAK,430.6266479492187,370.7550048828125,-58.23591707675685,S3_TREND_BREAK
2022-02-01,2022-09-15,226,S3_TREND_BREAK,427.287353515625,370.7550048828125,-54.638055633678185,S3_TREND_BREAK
2022-03-24,2022-09-20,180,S3_TREND_BREAK,426.2867736816406,366.5237121582031,-54.96034343800471,S3_TREND_BREAK
2023-01-13,2023-09-21,251,S3_TREND_BREAK,382.0209655761719,418.1409912109375,2.318880250542206,S3_TREND_BREAK
2023-01-30,2023-09-21,234,S3_TREND_BREAK,384.0245361328125,418.1409912109375,2.8424194399605915,S3_TREND_BREAK
2023-02-13,2023-09-21,220,S3_TREND_BREAK,395.75836181640625,418.1409912109375,-11.933642292273593,S3_TREND_BREAK
2023-02-27,2023-09-21,206,S3_TREND_BREAK,381.2828063964844,418.1409912109375,6.4227668863982235,S3_TREND_BREAK
2023-03-21,2023-09-21,184,S3_TREND_BREAK,383.87347412109375,418.1409912109375,-1.439734263442445,S3_TREND_BREAK
2023-04-05,2023-10-02,180,S3_TREND_BREAK,392.23590087890625,414.186279296875,-8.718502899593854,S3_TREND_BREAK
2023-04-21,2023-10-20,182,S3_TREND_BREAK,396.6625061035156,408.2542419433594,-8.788102340527468,S3_TREND_BREAK
2023-05-05,2024-08-05,458,S3_TREND_BREAK,397.0763244628906,506.7171630859375,92.92579902952981,S3_TREND_BREAK
2023-05-19,2024-08-05,444,S3_TREND_BREAK,402.8405151367187,506.7171630859375,90.25069591930009,S3_TREND_BREAK
2023-06-02,2024-08-05,430,S3_TREND_BREAK,411.7899169921875,506.7171630859375,93.68855809558534,S3_TREND_BREAK
2023-06-23,2024-08-05,409,S3_TREND_BREAK,418.4291076660156,506.7171630859375,94.18333121659104,S3_TREND_BREAK
2023-07-07,2024-08-05,395,S3_TREND_BREAK,423.5868835449219,506.7171630859375,91.2385737769014,S3_TREND_BREAK
2023-07-25,2024-08-05,377,S3_TREND_BREAK,439.9006652832031,506.7171630859375,77.35971631175997,S3_TREND_BREAK
2023-08-10,2024-08-05,361,S3_TREND_BREAK,430.6957702636719,506.7171630859375,82.73229565539944,S3_TREND_BREAK
2023-08-29,2024-08-05,342,S3_TREND_BREAK,433.8349304199219,506.7171630859375,88.99060328464253,S3_TREND_BREAK
2023-11-03,2024-08-05,276,S3_TREND_BREAK,421.3395690917969,506.7171630859375,111.23420528986323,S3_TREND_BREAK
2023-12-06,2024-08-05,243,S3_TREND_BREAK,440.7931823730469,506.7171630859375,97.7052314564174,S3_TREND_BREAK
2024-01-03,2024-08-05,215,S3_TREND_BREAK,456.2345581054687,506.7171630859375,82.60627209650261,S3_TREND_BREAK
2024-01-17,2024-08-05,201,S3_TREND_BREAK,459.6408386230469,506.7171630859375,82.6721946771078,S3_TREND_BREAK
2024-01-31,2024-08-05,187,S3_TREND_BREAK,469.94720458984375,506.7171630859375,74.48764792927807,S3_TREND_BREAK
2024-02-14,2025-03-04,384,S3_TREND_BREAK,485.2170104980469,568.6116333007812,63.243116737593276,S3_TREND_BREAK
2024-02-28,2025-03-04,370,S3_TREND_BREAK,492.7010192871094,568.6116333007812,58.3600387557227,S3_TREND_BREAK
2024-03-13,2025-03-04,356,S3_TREND_BREAK,502.1509704589844,568.6116333007812,43.727503274842825,S3_TREND_BREAK
2024-03-27,2025-03-04,342,S3_TREND_BREAK,510.7401123046875,568.6116333007812,37.36155782538739,S3_TREND_BREAK
2024-04-10,2025-03-04,328,S3_TREND_BREAK,501.9051208496094,568.6116333007812,42.14946589058361,S3_TREND_BREAK
2024-05-03,2025-03-04,305,S3_TREND_BREAK,499.1423950195313,568.6116333007812,56.13216575469268,S3_TREND_BREAK
2024-05-30,2025-03-04,278,S3_TREND_BREAK,510.1935119628906,568.6116333007812,44.69082447525168,S3_TREND_BREAK
2024-06-13,2025-03-04,264,S3_TREND_BREAK,529.56201171875,568.6116333007812,28.09845625952117,S3_TREND_BREAK
2024-07-03,2025-03-04,244,S3_TREND_BREAK,540.0948486328125,568.6116333007812,19.12517998374874,S3_TREND_BREAK
2024-07-17,2025-03-04,230,S3_TREND_BREAK,545.4619140625,568.6116333007812,10.35797394415555,S3_TREND_BREAK
2024-07-31,2025-03-04,216,S3_TREND_BREAK,539.458251953125,568.6116333007812,15.237289824972471,S3_TREND_BREAK
2024-08-14,2025-03-04,202,S3_TREND_BREAK,532.5436401367188,568.6116333007812,18.637861098879455,S3_TREND_BREAK
2024-09-03,2025-03-04,182,S3_TREND_BREAK,540.7020263671875,568.6116333007812,3.002180179963642,S3_TREND_BREAK
2024-09-17,2025-03-17,181,S3_TREND_BREAK,551.465576171875,559.0404052734375,-12.971921495491676,S3_TREND_BREAK
2024-10-03,2025-04-01,180,S3_TREND_BREAK,557.8234252929688,554.6121215820312,-22.24910064910755,S3_TREND_BREAK
2024-10-17,2025-04-15,180,S3_TREND_BREAK,572.0975341796875,531.5169067382812,-24.368728761335348,S3_TREND_BREAK
2024-10-31,2026-03-12,497,S3_TREND_BREAK,558.6289672851562,664.2459106445312,41.39637811802203,S3_TREND_BREAK
2024-11-14,2026-03-12,483,S3_TREND_BREAK,582.9039306640625,664.2459106445312,35.364503242750025,S3_TREND_BREAK
2024-11-29,2026-03-12,468,S3_TREND_BREAK,591.94189453125,664.2459106445312,30.25990701757262,S3_TREND_BREAK
2024-12-13,2026-03-12,454,S3_TREND_BREAK,593.57275390625,664.2459106445312,25.00979780271539,S3_TREND_BREAK
